V.        VIB 478   VIB 606 001111010000010101100111011001110011111000100100101111000001111111111111110001011100111101001111
V.  alginolyticus   VIB 614 011111010001010001000110001001110011110100100100001111010001110111111111111101011100111101001111
V.VIB 613 nereis-   VIB 613 000000000000000000000100000000000010000000000000000000000000000000000000000000000000000000000000
V.        VIB 616   VIB 616 001100010000010001000111000000111010000000100000000000000000000000010000000000000000011000000010
V.       STD3-932   VIB 615 011111110001010011000111011000110010000000101000000000000001000000011110000000001000010000000011
V.        harveyi   VIB 609 001110110001010101000111111000110011010000101000000101000001101101111111000001011100011100000011
V.       STD3-536   VIB 619 001111010000010001100111010000110011111000100010000001010001100011110100010001001101011101001011
V.        harveyi   VIB 622 011111010001010111000111001000110011100000101000000101010001101101111111010001011100011100001111
V.        TAR PI5   VIB 617 011110010001010001000111001000110011000000100010000000000000000101111110000001001000011100001011
V.     penaeicida   VIB 610 000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
V.        harveyi   VIB 214 011110010001010011000111011000110011100000101000000001000001001101111110000001001100011100001011
V.            sp.   VIB 266 001111010101010101010111011001111011110000110100011111111101111111111111111111111111111111111111
V.        harveyi   VIB 653 011111110001010101000111001001110011110000101000000101000001101001111111000000011100011100001111
V.        harveyi   VIB 656 011111010001010011000111001000110011100000100000000001000001000001111111000001011100011100001011
V.        harveyi   VIB 654 011111110001010101000111001000110011111010101000001101000001111111111111000001011100011100001111
V.        harveyi   VIB 655 011111010001010011000111001000110011100000101000000101000001101101111111000001011100011100001111
V.        harveyi   VIB 645 011111110001010001000111001001110011000000100000000101010001101101111110000001011100010000001111
V.        harveyi   VIB 659 011111110001010101000111001001110011000000101000001101000001111011111111000001010100011100001111
V.        harveyi   VIB 660 011111110001010101000111001001110011111000101000001111010001111111111111010001011100111100001111
V.        harveyi   VIB 652 011111110001010111000111001001110011110000101000000101010001111111111111000001011100011100001111
V.        harveyi   VIB 661 011111010001010111000111001000110011100000100000000101010001110101111111000001011100011100001111
V.        harveyi   VIB 650 011111110001010101000111001001110011010000101000001101000001111101111111000001011100011100001111
V.        harveyi   VIB 646 011111110001010111000111011001110011111000101000000101000001101111111111010001011100011100001111
V.  alginolyticus   VIB 662 011111010101011001000111011001111111111100110100001111010001110111111111111111001100111101101111
V.             sp   VIB 634 001010010000010101000111001000110010000010011010001001000000000001110100000000011100011100001011
V.        harveyi   VIB 665 011111110001010101000111011000110011110000101000000101010001111111111111000001011100011100001111
V.        harveyi   VIB 667 011111010001010111010111011000110011110000101000101101010001111111111111010101011100111100001111
V.  alginolyticus   VIB 663 011111010000010001000110001000111011111100100000001101010001110111111111111111001100011101101111
V.         VIB 66   VIB 547 001110010101010001000111001001110010000000100000000001000000000000011111000000001000010100001011
V.STD3-1018 pisci   VIB 632 001110010001010001000111001000110010000000101000000001000000000001111110000000001000010000000011
V.        harveyi   VIB 633 011111110001010101000111001001110011010000101000000101010001101101111111000001011100011100000011
V.        harveyi   VIB 395 001110010001010111000111001000010011100000101000000101010001101101111111000001011100011100001011
V.   mediterranei   VIB 416 001111110001011101110111111001111010000000101000000001000000001111111111100101001100011101001011
V.   mediterranei   VIB 422 001110010001011111010111111001111011110000001000001101010001110111111111100101001100011101001011
V.   mediterranei   VIB 419 001111110001011101010111111001111011010000101000001111000001111111111111100101001100111101001111
V.     penaeicida   VIB 589 000010000000000000000000000000000010000000000000001010000000000000000000000000000000000000000000
V.      fluvialis   VIB 381 011111110111011111011111111101111011111101101110111111011001111111111111111111111101111101001111
V.        harveyi   VIB 391 001111010001010011000111001000010011110000101000001101010001111101111111000001011100011100001011
V.        harveyi   VIB 396 011111010001010111000111001000110011110000101000001101010001111101111111000001011100011100001111
V.        VIB 732  VIB 291R 001000010000010011000001000000000010000000000000000000000000000000000000000000000000000000000000
V.        harveyi   VIB 392 011111110001010101000111001001110011110000101000000101010001111111111111010001011100011100001111
V.        VIB 377   VIB 377 000000010000010000000001000000000010000000000000000000000000000000000000000000000000010000000000
V.        piscium   VIB 411 011111010001010001000101001000110010000000100000000000000000000000000000000000000000010000000001
V.       STD3-932   VIB 401 001110010001010011000111000000010010000000101000000000000000001000011111000000010100011100000011
V.          logei  VIB 414R 011110010101010111010110011000110011000000100010000001000001000001111010000000000000011100001010
V.  alginolyticus   VIB 333 011111010000010001000111001000110010000000100000000101000001000011100101100001001100011100001111
V. diazotrophicus   VIB 373 011110010101010111010110011000111011010000100000001100000001000000011000000001000000011100000000
V.   mediterranei   VIB 418 001111110001011101010111011001111011110000001000001101010001111111111111100101001100111101001111
V.   mediterranei   VIB 424 001111110101011111110111011011111011110000001000101101010001110111111111100101001100011101001111
V.        VIB 607   VIB 607 001110000000010000000111011000110010000000000000000000000000000000000000000000000000010000000000
V.  alginolyticus   VIB 664 011111010000010001000110011001110011110100100100101111010001110111111111111111001100111101101111
V.        harveyi   VIB 658 011111110001010101000111001001010011011000101000001101010001111101111111000001011100011100001111
V.      fluvialis       AR1 001111010110011111011111111011111011111101111110111111111001111111111111111111111101111100011111
V.    anguillarum    VIB 72 011110110101010101000111011001110011110000100000001101000001110111111100100001001000011100001111
V.     MJP XOM 26 MJP XOM 6 001110010000010101000111000000010010000000000000001001000000000000000000000000000000000000000011
V.STD3-1018 pisci MJP 11 OT 001110010101010001000111001000110010000000000000001111000001000000001111000001000100010000001011
V.        VIB 399 MJP 3 OM  001010010000010001000111001000010010000000000000000000000000000000000100000000000000010000000000
V.     vulnificus   MJP TW1 001110110001010111000111010000010011000000101000000101000001000000011111000000000000011100000011
V.     MJP XOM 26 MJP XOM 2 001010000000000001000000000000000010000000000000000000000000000000000000000000000000000000000000
V.        FKFO 99 MJP 3 OM  001110010001010101010111001000010010000000100000000001000000000000001100000000000100010000000011
V.        VIB 399 MJP 4 OM  001010010000010000000001001000100010000000000000000000000000000000000000000000000000000000000000
V.        harveyi MJP 9 OM  001110010001010011000111001000010011110000101000000101011001101101111111000001011100011100001111
V.        harveyi MJP 7 OT1 011111010001010111000111001000110011010000101000001111000001111001111111000000001100011100001111
V.        VIB 534  MJP E-39 001100010001010011000101010000010010000000100000000000000000000000000000000000000000010000000011
V.        FKFO 99 MJP 2 OM  001110010000010001000111000000010010000000100000000101000000000000011110000000000000010000001011
V.       FKFO 117 MJP X OT  001110010000010101000111011000110011000000100000000101000001000101111111000001001100011100001000
V.        mytilii   MJP 163 001110010000010011000110011000110010000000100000000101000001000001111101000000001100011000000000
V.        VIB 210 MJP 6 OM  001110010001010001000111001000110011000000000000000111000001100011111111000001001100011100001011
V.        VIB 764 MJP 5 OM  001110010001010101000111001000110010010000101000000000000001000001111111000001001100011100001011
V.        mytilii   MJP 167 001000010000010001000100010000110010000000000000000000000000000000000000000000000000010000000000
V.        FKFO 99 MJP 8 OM  001110110001010001000111001000010010000000100000000001000001000000101010000000001000010000001010
V.        harveyi MJP 7 OT1 011111010001010111000111001000110011110000101000001101010001101001111111000000000100011100001011
V.        FKFO 99 MJP 3 OM  001110010001010101000111001000110010000000101000000001000000000000011110000001000100011000001011
V.        harveyi MJP 7 OT  011111010001010111010111001000110011000000101000000101000001001001111111000001001100011100001011
V.       STD3-938   VIB 285 001110010001010001000111001000010010000000000000000000000000000000000000000000000000011100000000
V.        harveyi   VIB 413 011111110101011111001111011011111011111000101000001111010001111111111111110011011100111100001111
V.            sp.   VIB 307 001000000000010001000000000000100000000000000000000000000000000000000000000000000000000000000000
V.        harveyi   VIB 538 001111010001010111000111001000010011110000101000001101010001101111111111000001011100011100001111
V.        FKFO 99   VIB 507 001110010001010101000111001000010010000000101000001101001001001000011110000001000100011100001011
V.     vulnificus   VIB 524 001111110001010111000101011000010011100000101000101101010001011001111111000001001000011100001111
V.     vulnificus   VIB 527 001111110001010111000101011000010011010000100000101101000000011000111110000000001000010000001111
V.        VIB 782   VIB 466 001000111000010001000101000000100010000000101010000000000000000000000000000000000000010000000000
V.        FKFO 99   VIB 506 001110010001010001000111001000010010000000000000000001000000000000010111000001011000011100001011
V.        harveyi VIB 699t2 011111010001010101010111001000110011000000101000001101000001101101111111000001001100011100001011
V.       FKFO 153   VIB 505 001110010001010101000111001000110011000000100000001001000000000001111110000001001100011100001011
V.        VIB 607   VIB 112 001000010101010001000111011001110010000000000000000000000000000000000000000000000000010000000000
V.        VIB 210   VIB 683 001110010001010101000111000000110011000000001000000101000001100011111111000001001100011100001010
V.     orientalis   VIB 502 000000010000010001000000000000110000000000000000000000000000000000000000000000000000010000000000
V.       INCO 320   VIB 581 011110010001010111000111011000110010000000000010000001000001100001111111000101011100011100001000
V.     penaeicida   VIB 637 000000000000000000000000000000000010000000000000000000000000000000000000000000000000010000000000
V.        adaptus   VIB 677 001100010000010101000110001001100010000000100000000000000000000000000000000000000000010000000011
V.        ordalii   VIB 678 001000010000010001000100000000100010000000000000000000000000000000000000000000000000000000000000
V.        harveyi   VIB 642 011111010001010111000111011001110011100000100000000101000001110111111111000100011100111100001111
V.        harveyi   VIB 641 011111010001010101000111001000110011100000101000001111010001111101111111000000001100011100001011
V.       STD3-938   VIB 503 001100010000010001000000000000010000000000000000000000000000000000000000000000000000010000000000
V.        harveyi   VIB 647 011111110001011111100111011001110011111000101000000101010001101111111111010001011100011100001111
V.     vulnificus   VIB 682 011111110001010001000101001000010011000000101000000000000001000001111110000001001100011100000011
V.        ordalii   VIB 676 001100010000000001000100000000100010000000000000000000000000000000000000000000000000010000000000
V.  ichthyoenteri   VIB 640 000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
V.   aestuarianus   VIB 644 011111110001010101000111001000110010111000101000000101000001101011111111000001001100011100001111
V.  ichthyoenteri  VIB 639R 000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
V.        VIB 478   VIB 478 001111110000010001100111011000110011000000100000000001000001110000101010000001001000011100001111
V.     penaeicida  VIB 638R 000010000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000
V.        TAR PI5   VIB 511 001110010001010001000111011000110010000000000000000001000000000001110011000000001000011100000011
V.  ichthyoenteri   VIB 680 000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000
V.     vulnificus   VIB 681 011100110001010111000111001001110010000000100000001000000001000001111110000000001100011100000011
V.        VIB 643   VIB 643 011111110001010101000111001000110011000000101000000101000001111001111111000001011100011100001011
V.       STD3-348      JB45 001110010000010001000101011000110010111000000000111111010001100011111111100001101100011100001011
V.        VIB 717  VIB 717a 000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000
V.        VIB 331   VIB 331 000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000
V.            sp.   VIB 736 001100000000010011000100000000100010000000000000000000000000000000000000000000000000000000000000
V.            sp.   VIB 731 001000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000
V.  ichthyoenteri  VIB 735b 000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000
V.        ordalii  VIB 715a 001100000000010001000100000000100010000000000000000000000000000100000000000000000000000000000000
V.  ichthyoenteri   VIB 741 000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
V.  ichthyoenteri   VIB 733 000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
V.        VIB 732   VIB 732 001000010000010001000101000000110010000000000000000000000000000000000000000000000000000000000000
V.        ordalii   VIB 739 001100000000010001000100000000100010000000000000000000000000000100000000000000000000010000000000
V.  ichthyoenteri  VIB 716a 000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
V.        FKFO 99 Gatesoupe 001110010001010001000111000000010010000000001000000001000000000000010111000000000000010100000000
V.        harveyi      8.80 001110010001010011000111000000010010110000100000000001000001000101111111000001001100011100001011
V.        ordalii   VIB 714 001010010000010001000100000000100010000000000000000000000000000000000000000000000000010000000000
V.    salmonicida  VIB 311R 000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
V.        VIB 449  VIB 738b 000010000000000000000000000000000010000000000000001000000000000000000000000000000000000000000000
V.        VIB 717   VIB 740 001010000000000001000100000000100010000000000000000000000000000000000000000000000000000000000000
V.        ordalii  VIB 738a 001010000000010001000000000000100010000000000000000000000000000000000000000000000000000000000000
V.        VIB 717   VIB 734 000010000000000001000000000000000010000000000000000000000000000000000000000000000000000000000000
V.        ordalii  VIB 453R 001010010000010001000100001000100010000000000000000000000000000000010000000000000000010000000000
V.        ordalii   VIB 679 001000010000000001000100000000100010000000000000000000000000000000010100000000000000000000000000
V.       FKFO 153   VIB 786 001110010001010001000111001000110010000000000000000001000000000001111111000000001100011100001011
V.       FKFO 153   VIB 751 011110010000010001000111001000110010000000000000000001000001000000111100000001001100011100001011
V.        VIB 764   VIB 783 001111010001010001000111001000110010010000001000000001000000000001011110000000001100010100001011
V.        VIB 742   VIB 742 001110010000000001000011000000110010000000000000000000000000000000000000000000000000000000000000
V.        VIB 210   VIB 759 001110010001010101010111001000010010000000101000000101000001000001111111000001001100011100001011
V.        VIB 210   VIB 757 001110010001010101010111001000010010000000101000000101000001000001111111000001001100011100001011
V.        FKFO 99   VIB 765 001110010001010001000111001000010010000000000000000001000001000000000110000000001100010000001011
V.            sp.   VIB 753 001000110000010011000101001000110010000000101010000001000000000000111100000000000000011000000000
V.STD3-1018 pisci   VIB 752 001100010000010001000111000000110010000000000000000000000000000000000000000000000000010000000000
V.        VIB 210   VIB 758 001110010001010101000111001000010010010000001000000001000001000001111111000001001100011100001011
V.        FKFO 99   VIB 756 001110010000010001000111000000010010000000000000000000000000000000000100000000000000010100000011
V.     campbellii   VIB 790 011110010000010001000111001000010010000000000000000001000001000001111110000001011100011100001000
V.       FKFO 117   VIB 799 001110010001010101000111001000110010000000100000000101000000000001111110000000001100011100001000
V.        VIB 791   VIB 754 001110010001010011000101000000010000000000100000000000000000000000000010000000000000010000000000
V.STD3-1018 pisci   VIB 787 011010010000010001000011000000110010000000000000000000000000000000010100000000000000011000000000
V.  alginolyticus   VIB 793 011111010001010001000111011001110011100100100100001101010001110111111111111001001100011101101111
V.      STD3-1085   VIB 839 001110010100010101000110001000110011000000100000000101010001000011111110100001001100011000001000
V.      STD3-1085   VIB 841 001110010100010101000110001000110011100000100000000101010001100011111110100001001100011100001000
V.        FKFO 99   VIB 843 001110010000010001000111000000010010000000000000000001000000000000001100000000000000010000000011
V.        VIB 210   VIB 766 001110010001010101010111001000010010000000101000000101000001000001111111000001001100010100001011
V.        VIB 836   VIB 848 011110010001010001000111001000010010000000100000000001000001000001111110000001001100011100001000
V.        VIB 836   VIB 842 011110010001010001000111001000010010000000100000001111000001000001111110000001001100011100001000
V.        ordalii   VIB 847 001000010000000001000100000000100010000000000000000000000000000000000000000000000000010000000000
V.        VIB 782   VIB 782 001010110000010001000101001000101010000000101010000001000000000000110100000000000000011100000000
V.        piscium   VIB 784 011110010001010001000111000000110010000000000000000000000001000000001100000000001000010000000011
V.STD3-1018 pisci   VIB 845 001110010000000001000111000000110010000000000000000000000000000000000000000000000000010100000000
V.        harveyi   VIB 853 011110110001010111000111001001010010000000101000000101000001000101111101000001011000011100001111
V.            sp.   VIB 785 001100010000010001000100000000110010000000100000000000000000000000000100000000000100010000001011
V.            sp.   VIB 767 001110000000000001000111010000010000000000000000000000000000000000000100000000000000000000000000
V.      STD3-1085   VIB 854 001111010100010101000110001000110011100000100000000101010001000011111110100001001100011100001000
V.        harveyi   VIB 788 011111010001010111000111001000110011111000101000001101010001110111111111000001011100011100001111
V.        VIB 791   VIB 791 001100010001010011000101000000010010000000100000000000000000000000000000000000000000010000000000
V.STD3-1018 pisci   VIB 744 011100010001010001000111000000110010000000000000000000000000000000001110000000000000010000000011
V.       INCO 320   VIB 762 001110010001010111000111011000110011000000000000000001000001000011111111000101011100011101001000
V.       FKFO 153   VIB 761 001110010000010001000111001000110010000000100000000001000000000000110110000000001000011000000011
V.STD3-1018 pisci   VIB 498 001110010000000001000111000000110010000000000000000001000000000000000110000000001000010000000001
V.  alginolyticus   VIB 809 011110010000010001000111001000110011100000100000001101010001000011111111101001001100011100001000
V.       STD3-341   VIB 760 011110010001010001000111011000110010000000000000000000000000000001110100000000000000011100000000
V.        harveyi   VIB 789 011111110101010101000111001001110010000000101000000101000001001011111111010001011100011100001111
V.        harveyi   VIB 811 011111110001010101000111001001110011001000101000000101000001001101111111000001011100011100001111
V.        VIB 764   VIB 764 001110010101010101000111001000110011001000101000000001000001001001111111000000001100011100001011
V.       FKFO 153   VIB 745 011110010000010001000111000000110010000000000000000001000000000001110110000001001100011100001011
V.        VIB 792   VIB 792 000010110000010101000001001000000010000000100000000001000000000001111100000000001000011100001111
V.        harveyi   VIB 750 011110010001010011000111001000010010000000101000000001000001000001111111000000011100011100001011
V.   mediterranei   VIB 772 001111010001010101010111011001110010110000000010001001010001000111111111000101001100011101001011
V.  alginolyticus   VIB 810 011111010000010001000111001001110011110100100000001111010001110111111111111111001100011101101100
V.        harveyi   VIB 771 011111110001010101000111001000010011100010101000001101010001101101111111000001011100011100001111
V.        harveyi   VIB 775 011111110001010101000111001000110011100010101000001101010001101001111111000001011100011100001111
V.       STD3-938   VIB 774 001100010000010001000110000000010000000000000000000000000000000000000000000000000000010000000000
V.       hollisae   VIB 763 011111010000010001000110011000110011100100100000001111010001100111111111111111001100011101101111
V.        VIB 743   VIB 743 001110010000010001000101000000010010000000000000000000000000000000000000000000000000011000000001
V.      STD3-1085   VIB 834 001111010100010101000110001000110011100000100000000101000001000011111110100001001100011100001000
V.        VIB 836   VIB 828 011111010001010001000111001000010010000000100000000001000001000001111111000001001100011100001000
V.       FKFO 153   VIB 831 001110010000010101000111001000110010000000100000000001000001000001111111000001011100011100001011
V.      STD3-1085   VIB 835 001111010100010101000110001000110011100000100000000101010001000011111110100001001100011100001000
V.     penaeicida   VIB 838 000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
V.            sp.   VIB 830 001110000000010000000111000001110010000000000000000000000000000000000000000000000000010000000011
V.      STD3-1085   VIB 308 001110010000010001000110000000110010000000100000000101000000000000011110000000001100010000001001
V.        VIB 836   VIB 836 011110010001010001000111001000010010000000100000000001000000000001111111000000001100011100001000
V.  ichthyoenteri   VIB 601 000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000
V.  alginolyticus   VIB 666 111111010101011001110110011001110011110100100100101111010001110111111111111111011100111101101111
V.        VIB 331   VIB 737 000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000
V.        FKFO 99   VIB 746 001111010101010001000111001000010010000000100000000101010001011111111111000001011100111100011111
V.       FKFO 117   VIB 755 001111010101010101000111001000110011000000100000001111010001010011111111000001001100011100001111
V.  alginolyticus   VIB 795 011111010000010001000110011001110011110100100000001101010001110111111111111111011100111101101111
V.        harveyi   VIB 812 011111110001010101000111001001110011100000101000001101000001101001111111000001011100011100001111
V.        FKFO 99   VIB 826 001110010001010001000111000001010010000000100000000100000000000000111111000000001100010000000011
V.     campbellii   VIB 840 011110010001010001000111001000010010000000100000001111000001010011111111000001001100011100001000
V.        VIB 836   VIB 846 011110010001010001000111000000010010000000100000000001000001000001111110000000001100011000001000
V.        harveyi   VIB 855 011110110001010111000111001001010010100000101000001001000001001001111111000001001100011100001011
V.      STD3-1085   VIB 858 001110110100010101010110001001110011100000100000000101010001010011111111100001001100011100001000
V.STD3-1018 pisci   VIB 859 001110010001010001000111001000110011000000101000000111000001000001111110000001001100010100001011
V.        harveyi   VIB 649 011111110001010101000111001001110011111000101000000111010001101111111111000001011100011100001111
V.        harveyi   VIB 814 011111110001010101000111001000110011100000101000000001000001101011111111000001011100011100001111
V.        VIB 815   VIB 815 001110010001010010010111001000010010000000101000000001000001001101111111000001001100011100001011
V.        FKFO 99   VIB 832 001110010001010001000111000000010010000000000000000000000000000001110110000000001100011100001011
V.        harveyi   VIB 657 011111010101010111000111001000010011100000100000000101000001000001111110000000011100011100001011
V.        VIB 782   VIB 598 001010111000010001000101001000101011000000101010000001000000011000111111000000001100011100000000
V.       FKFO 153   VIB 669 011110010001010001000111001000110010000000100000000001000001100011111111000001001100011100001011
V.     vulnificus   VIB 816 001111110101010111000111011001010011000000100000001111000001110101111111000000001100011100001111
V.  alginolyticus   VIB 602 011111010101010001000110011000110011111100100000001111010001110111111111111111011100111101101111
V.        FKFO 99   VIB 829 001110010001010001000111000000010011010000100000000101000001000001101110000000001100011100001011
V.nigripulchritud LMG 3896T 001000010000010001000000001000010010000000000000000000000000000000010000000000000000010000000000
V.       STD3-938   VIB 833 001000010000010001000111000000010000000000000000000000000000000000000000000000000000010000000000
V.   mediterranei   VIB 296 001111110101011101010111011001111011110000001000001111010001111111111111100101001100011101001111
V.     campbellii   VIB 668 001111110001010001000111001000010011000000100000000001000001000001111111000000001100011100000011
V.        harveyi   VIB 408 001111010001010111000111001000010011100000101000001101000001101011111111000001011100011100001111
V.  alginolyticus    TR 105 011111010001111011000110111100111011110100100000011111010001111111111111111111111100111101101111
V.         KR 101     KR 97 011111010001010111000111001000111011000000000000001111000001000001110111000001001100111100001000
V.  alginolyticus    TR 105 011111010001111011010110111100111011110100100000011111010001111111111111111111111101111101101111
V.      STD3-1008    KR 110 001111010100010101000110001001111011110000100000001111000001110011111111100101001100111101001000
V.  alginolyticus     TR 28 111111111011111011011110111101111111111101111100111111111101111111111111111111111101111101111111
V.       INCO 320     TR 93 011110010001010111000111111001111011100000100110001111010001100111111111010101011100111101001100
V.STD3-1018 pisci     KR 33 001110010001010001000111001000110010000000000000000000000000000000111011000000000000010000000011
V.       INCO 320    KR 119 011101010001010101000111011001110011100000000000001101000001110011111111010101011100111101001000
V.        TAR PI5    KAL 12 001101010001010001000111001001110011000000000000001111000001010011111111000001001100111100001000
V.  alginolyticus    KAL 13 111111111101111001110110111000111011111100100100101111010001110011111111111111111100111101111111
V. diazotrophicus     KR 62 011110010101010011000111011000111011000000100010001110000000000000000000000000000000011100000000
V.     campbellii      KR 8 011111010101010111000111001000111011100000100000000101011001100011111111100101011100111101001100
V.  alginolyticus    KAL 11 011111011111011111111111101001111111110100100100001111010001110111111111101101001100111100111111
V.      STD3-1071    KR 112 111111111101111011111111111001111111110001110010101111010001111111111111101111001100111101011111
V.      STD3-1071    KR 107 111111111111111011111111111001111111110000110110101111010001110111111111101111011100111101011111
V.  alginolyticus     TR 31 011111010000010011000110011000111011100100100000001101010001100111111111111111001100011101101111
V.       INCO 320    KR 114 011100010101010111000111011000110011000000100010001111000001101011111111000101011100011101001000
V.        VIB 210     TR 95 001111010101010111000111001000011011100000001000001111010001101111111111000001001100111100001111
V.      STD3-1008    KR 115 001111010000010101000110001000110011110000100000000101000001100011111110000001001100011101001011
V. diazotrophicus     KR 27 011100010101010111010110011000111010000000100000001100000000000000000000000000000000010000000011
V.     campbellii     KR 85 011111010000010001000111001000010010000000000000000001000000000001111110000001010100010101001000
V.  alginolyticus     TR 80 011111010000011011000110111001111011110100100100001111010001100111111111111101011100111101101111
V.        VIB 210    KAL 14 111111010101010111011111111001111011111001011000001111111001111111111111111101111100111101011011
V.       INCO 320     TR 24 011100010001010111000111011000111010100000100010001101010001100011111111010101011100011101001000
V. diazotrophicus     KR 14 011100010101010111010110011000111011000000100000001110000000000000011000000000000000010000000000
V.       FKFO 153      KR 7 011111010101010101000111101001110011100000100010001101010001100011111111110101001100011100001011
V.      STD3-1071     KR 60 011111110100011011010111011000111010110000100010100101000001110111111110100101001100010100001010
V.  alginolyticus      KR 4 011111010100010011000110011000111011110100100000001111010001110111111111111111001100111101001111
V.  alginolyticus    TR 102 011111010101010011000110111001111011110100100000001101010001110111111111111101011100111101101111
V.        VIB 210    KR 104 001111010101010101000111001000010011100000001000000001000001001001111111000001001100011100001011
V.       STD3-348     KAL 3 001111011101011011000101111000111011110000000000001111010001110111111111100001011100111100001111
V.       STD3-348     CR 22 001111010100010101100111011000011011100000100000001111010001100011111111010101011100011100001011
V.  alginolyticus     KR 46 011111010101010001000110011001111011110100100000001111010001110111111111111101011100011101101111
V.        VIB 210     KR 71 001111010001010101000111001000110011000000001000000101000000101001111111000001001100011100001011
V.       INCO 320    KR 129 011100010001010111000111011000111011100000100010001111000001100011111111000101011100011101001000
V.        VIB 210    KR 128 001110010001010101000111111000111011100000001000001111000001111111111111100101001100111100001100
V.       FKFO 153     KR 83 001111010001010101000111111000111011100000100010001101000001100111111111010101001100011100001111
V.   mediterranei     TR 83 111111110101111111111111111111111111111101111100111111111101111111111111111101111101111101011111
V.       INCO 320     TR 82 011100010001010111000111011000110011000000100010001111010001100011111111010101011100011101001000
V.       INCO 320    KR 123 011111010001010101000111011000110011000000000000000001000001100011111111010101011100010101001000
V.  alginolyticus    TR 103 011111010001010001000110111001110011110100100000001111010001110011111111111111111100111101101111
V.  alginolyticus    TR 107 011111010000010001000110001000111011100000100000001101000001100011111111111101001100011101101111
V.         KR 101    KR 101 011100010001010111010111101000111010000000000000000101000001100011111111000001001100011100001001
V.       STD3-348    KAL 10 001110010000010001000111001000110010100000000000001011010001100011110111000001011100011000001011
V.   mediterranei   VIB 296 001111110001011101010111111001111011110000001000001111010001111011111111100101001100111101001111
V. diazotrophicus     TR 48 011100010101010011000111011000110011000000100010000100000001000000000000000000000000011100000011
V.  alginolyticus     KR 99 111111010101011001110110011001111011110000100000001111010001110111111111111101001100111101101111
V.  alginolyticus     TR 87 011111010100010011000110111001111011110100100100001111110001110011111111111101011100111101111111
V.        harveyi     TA 21 011110010001010111000111001000111010000000101000000111000001001101111110000001011100011100001011
V.  alginolyticus     TR 98 011111111101011111110110111101111011111111110100111111110101111111111111111111111101111101111111
V. diazotrophicus     TR 19 011111010101010111000111011001111011010000100010001111010001000011111001100101111100111100000011
V.  alginolyticus     AR 95 011111010101011111000111001000110011110100100000001111000001110111111111111111001100111100101111
V.  proteolyticus     cw8t2 111111111111111111111111111111111111111111111111011111111101111111111111111111111111111111111111
V.   aestuarianus LMG 7909T 001100110000010100000110000000110000100000100000000001000001100001111110000000001000001000001110
V.  alginolyticus LMG 4408T 011100010000010001000110000000110011100000100000000101010001000111111111111001001100011100001111
V.  alginolyticus  LMG 4409 000000000000000000000000000000000000000000000000000001010000000010000000000000000100000000000000
V.     campbellii LMG 11216 000000000000010000000100000000010000000000000000000000000000000000001010000000001000010000000000
V.     carchariae LMG 7890T 001000010000010101000111000000110010001000101000000001000001000001111110000001011100010000000111
V.cincinnatiensis LMG 7981T 000000010000010101100110010000110000000000100000000000000000000000011000000000000000010000000000
V.VIB 613 nereis-  LMG 6460 000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
V. diazotrophicus LMG 7893T 000000000000010000000000010000000000000000000000000000000000000000000000000000000000010000000000
V.      fluvialis LMG 7894T 000100010001010001000010010000100010000000100000000001000000000000000100000000001000011000001111
V.      furnissii LMG 7910T 011100110010000101000110000000110010101101100110001101000001100011111111100001001101010100001100
V.        harveyi LMG 4044T 000010110001010101000111010000110000000000101000000001000001000001111110000001011100011100000011
V.  metschnikovii LMG 11664 001100010010010011000110010000110010000000100000000000000000000000111100000000000100010000001000
V.        mimicus LMG 7896T 000000010000000001000000000000000000000000000000000000000000000000000000000000000000000000000000
V.  metschnikovii LMG 10935 001100010110010001000110010000110010000000100010000001000000000001111110000000101100011000001000
V.         nereis LMG 3895T 001000010000010001000100000000110000000000000000000000000000000000000000000000001000010000000010
V.parahaemolyticu LMG 2850T 010000010100010101000111010000010000000000100000000001000001000000011000000000000100010100001111
V.  proteolyticus LMG 3772T 001000010000010001000110000001010010010000100000000101010001000001111111100001001100011000001111
V.     splendidus LMG 4042T 011100010000010001000111000000010000000000100000000000000000000000000000000000000000010000000011
V.     vulnificus LMG 13545 011110110001010111000101000000010010000000100000000000000000000000011110000000000000011100000011
V.     orientalis LMG 7897T 000000010000000001000000000000110000000000000000000000000000000000000000000000000000010000000000
